"","Species","Tank","SubPlot","Treatment","Herbicide","Insecticide","Year","Week","Cover"
"2508","Dicots_sp","Fipro1","5.3","Fipro","0","1",2017,20,0
"2509","Dicots_sp","Fipro2","3.1","Fipro","0","1",2017,-1,0
"2510","Dicots_sp","Fipro2","3.2","Fipro","0","1",2017,-1,0
"2511","Dicots_sp","Fipro2","3.3","Fipro","0","1",2017,-1,0
"2512","Dicots_sp","Fipro2","3.1","Fipro","0","1",2017,1,0
"2513","Dicots_sp","Fipro2","3.2","Fipro","0","1",2017,1,0
"2514","Dicots_sp","Fipro2","3.3","Fipro","0","1",2017,1,0
"2515","Dicots_sp","Fipro2","3.1","Fipro","0","1",2017,2,0
"2516","Dicots_sp","Fipro2","3.2","Fipro","0","1",2017,2,0
"2517","Dicots_sp","Fipro2","3.3","Fipro","0","1",2017,2,0
"2518","Dicots_sp","Fipro2","3.1","Fipro","0","1",2017,4,0
"2519","Dicots_sp","Fipro2","3.2","Fipro","0","1",2017,4,0
"2520","Dicots_sp","Fipro2","3.3","Fipro","0","1",2017,4,0
"2521","Dicots_sp","Fipro2","3.1","Fipro","0","1",2017,6,0
"2522","Dicots_sp","Fipro2","3.2","Fipro","0","1",2017,6,0
"2523","Dicots_sp","Fipro2","3.3","Fipro","0","1",2017,6,0
"2524","Dicots_sp","Fipro2","3.1","Fipro","0","1",2017,8,0
"2525","Dicots_sp","Fipro2","3.2","Fipro","0","1",2017,8,2.777777778
"2526","Dicots_sp","Fipro2","3.3","Fipro","0","1",2017,8,0
"2527","Dicots_sp","Fipro2","3.1","Fipro","0","1",2017,10,0
"2528","Dicots_sp","Fipro2","3.2","Fipro","0","1",2017,10,0
"2529","Dicots_sp","Fipro2","3.3","Fipro","0","1",2017,10,0
"2530","Dicots_sp","Fipro2","3.1","Fipro","0","1",2017,12,0
"2531","Dicots_sp","Fipro2","3.2","Fipro","0","1",2017,12,0
"2532","Dicots_sp","Fipro2","3.3","Fipro","0","1",2017,12,0
"2533","Dicots_sp","Fipro2","3.1","Fipro","0","1",2017,14,0
"2534","Dicots_sp","Fipro2","3.2","Fipro","0","1",2017,14,0
"2535","Dicots_sp","Fipro2","3.3","Fipro","0","1",2017,14,0
"2536","Dicots_sp","Fipro2","3.1","Fipro","0","1",2017,16,0
"2537","Dicots_sp","Fipro2","3.2","Fipro","0","1",2017,16,0
"2538","Dicots_sp","Fipro2","3.3","Fipro","0","1",2017,16,0
"2539","Dicots_sp","Fipro2","3.1","Fipro","0","1",2017,18,0
"2540","Dicots_sp","Fipro2","3.2","Fipro","0","1",2017,18,0
"2541","Dicots_sp","Fipro2","3.3","Fipro","0","1",2017,18,0
"2542","Dicots_sp","Fipro2","3.1","Fipro","0","1",2017,20,0
"2543","Dicots_sp","Fipro2","3.2","Fipro","0","1",2017,20,0
"2544","Dicots_sp","Fipro2","3.3","Fipro","0","1",2017,20,0
"2545","Dicots_sp","Joint1","8.1","Joint","1","1",2017,-1,0
"2546","Dicots_sp","Joint1","8.2","Joint","1","1",2017,-1,0
"2547","Dicots_sp","Joint1","8.3","Joint","1","1",2017,-1,0
"2548","Dicots_sp","Joint1","8.1","Joint","1","1",2017,1,0
"2549","Dicots_sp","Joint1","8.2","Joint","1","1",2017,1,0
"2550","Dicots_sp","Joint1","8.3","Joint","1","1",2017,1,0
"2551","Dicots_sp","Joint1","8.1","Joint","1","1",2017,2,0
"2552","Dicots_sp","Joint1","8.2","Joint","1","1",2017,2,0
"2553","Dicots_sp","Joint1","8.3","Joint","1","1",2017,2,0
"2554","Dicots_sp","Joint1","8.1","Joint","1","1",2017,4,0
"2555","Dicots_sp","Joint1","8.2","Joint","1","1",2017,4,0
"2556","Dicots_sp","Joint1","8.3","Joint","1","1",2017,4,0
"2557","Dicots_sp","Joint1","8.1","Joint","1","1",2017,6,0
"2558","Dicots_sp","Joint1","8.2","Joint","1","1",2017,6,0
"2559","Dicots_sp","Joint1","8.3","Joint","1","1",2017,6,0
"2560","Dicots_sp","Joint1","8.1","Joint","1","1",2017,8,0
"2561","Dicots_sp","Joint1","8.2","Joint","1","1",2017,8,0
"2562","Dicots_sp","Joint1","8.3","Joint","1","1",2017,8,0
"2563","Dicots_sp","Joint1","8.1","Joint","1","1",2017,10,0
"2564","Dicots_sp","Joint1","8.2","Joint","1","1",2017,10,0
"2565","Dicots_sp","Joint1","8.3","Joint","1","1",2017,10,0
"2566","Dicots_sp","Joint1","8.1","Joint","1","1",2017,12,0
"2567","Dicots_sp","Joint1","8.2","Joint","1","1",2017,12,0
"2568","Dicots_sp","Joint1","8.3","Joint","1","1",2017,12,0
"2569","Dicots_sp","Joint1","8.1","Joint","1","1",2017,14,0
"2570","Dicots_sp","Joint1","8.2","Joint","1","1",2017,14,0
"2571","Dicots_sp","Joint1","8.3","Joint","1","1",2017,14,0
"2572","Dicots_sp","Joint1","8.1","Joint","1","1",2017,16,0
"2573","Dicots_sp","Joint1","8.2","Joint","1","1",2017,16,0
"2574","Dicots_sp","Joint1","8.3","Joint","1","1",2017,16,0
"2575","Dicots_sp","Joint1","8.1","Joint","1","1",2017,18,0
"2576","Dicots_sp","Joint1","8.2","Joint","1","1",2017,18,0
"2577","Dicots_sp","Joint1","8.3","Joint","1","1",2017,18,0
"2578","Dicots_sp","Joint1","8.1","Joint","1","1",2017,20,0
"2579","Dicots_sp","Joint1","8.2","Joint","1","1",2017,20,0
"2580","Dicots_sp","Joint1","8.3","Joint","1","1",2017,20,0
"2581","Dicots_sp","Joint2","2.1","Joint","1","1",2017,-1,0
"2582","Dicots_sp","Joint2","2.2","Joint","1","1",2017,-1,0
"2583","Dicots_sp","Joint2","2.3","Joint","1","1",2017,-1,0
"2584","Dicots_sp","Joint2","2.1","Joint","1","1",2017,1,0
"2585","Dicots_sp","Joint2","2.2","Joint","1","1",2017,1,0
"2586","Dicots_sp","Joint2","2.3","Joint","1","1",2017,1,0
"2587","Dicots_sp","Joint2","2.1","Joint","1","1",2017,2,0
"2588","Dicots_sp","Joint2","2.2","Joint","1","1",2017,2,0
"2589","Dicots_sp","Joint2","2.3","Joint","1","1",2017,2,0
"2590","Dicots_sp","Joint2","2.1","Joint","1","1",2017,4,0
"2591","Dicots_sp","Joint2","2.2","Joint","1","1",2017,4,0
"2592","Dicots_sp","Joint2","2.3","Joint","1","1",2017,4,0
"2593","Dicots_sp","Joint2","2.1","Joint","1","1",2017,6,0
"2594","Dicots_sp","Joint2","2.2","Joint","1","1",2017,6,0
"2595","Dicots_sp","Joint2","2.3","Joint","1","1",2017,6,0
"2596","Dicots_sp","Joint2","2.1","Joint","1","1",2017,8,0
"2597","Dicots_sp","Joint2","2.2","Joint","1","1",2017,8,0
"2598","Dicots_sp","Joint2","2.3","Joint","1","1",2017,8,0
"2599","Dicots_sp","Joint2","2.1","Joint","1","1",2017,10,0
"2600","Dicots_sp","Joint2","2.2","Joint","1","1",2017,10,0
"2601","Dicots_sp","Joint2","2.3","Joint","1","1",2017,10,0
"2602","Dicots_sp","Joint2","2.1","Joint","1","1",2017,12,0
"2603","Dicots_sp","Joint2","2.2","Joint","1","1",2017,12,0
"2604","Dicots_sp","Joint2","2.3","Joint","1","1",2017,12,0
"2605","Dicots_sp","Joint2","2.1","Joint","1","1",2017,14,0
"2606","Dicots_sp","Joint2","2.2","Joint","1","1",2017,14,0
"2607","Dicots_sp","Joint2","2.3","Joint","1","1",2017,14,0
"2608","Dicots_sp","Joint2","2.1","Joint","1","1",2017,16,0
"2609","Dicots_sp","Joint2","2.2","Joint","1","1",2017,16,0
"2610","Dicots_sp","Joint2","2.3","Joint","1","1",2017,16,0
"2611","Dicots_sp","Joint2","2.1","Joint","1","1",2017,18,0
"2612","Dicots_sp","Joint2","2.2","Joint","1","1",2017,18,0
"2613","Dicots_sp","Joint2","2.3","Joint","1","1",2017,18,0
"2614","Dicots_sp","Joint2","2.1","Joint","1","1",2017,20,0
"2615","Dicots_sp","Joint2","2.2","Joint","1","1",2017,20,0
"2616","Dicots_sp","Joint2","2.3","Joint","1","1",2017,20,0
"2617","Dicots_sp","Pent1","7.1","Pent","1","0",2017,-1,0
"2618","Dicots_sp","Pent1","7.2","Pent","1","0",2017,-1,0
"2619","Dicots_sp","Pent1","7.3","Pent","1","0",2017,-1,0
"2620","Dicots_sp","Pent1","7.1","Pent","1","0",2017,1,0
"2621","Dicots_sp","Pent1","7.2","Pent","1","0",2017,1,0
"2622","Dicots_sp","Pent1","7.3","Pent","1","0",2017,1,0
"2623","Dicots_sp","Pent1","7.1","Pent","1","0",2017,2,0
"2624","Dicots_sp","Pent1","7.2","Pent","1","0",2017,2,0
"2625","Dicots_sp","Pent1","7.3","Pent","1","0",2017,2,0
"2626","Dicots_sp","Pent1","7.1","Pent","1","0",2017,4,0
"2627","Dicots_sp","Pent1","7.2","Pent","1","0",2017,4,0
"2628","Dicots_sp","Pent1","7.3","Pent","1","0",2017,4,0
"2629","Dicots_sp","Pent1","7.1","Pent","1","0",2017,6,0
"2630","Dicots_sp","Pent1","7.2","Pent","1","0",2017,6,0
"2631","Dicots_sp","Pent1","7.3","Pent","1","0",2017,6,0
"2632","Dicots_sp","Pent1","7.1","Pent","1","0",2017,8,0
"2633","Dicots_sp","Pent1","7.2","Pent","1","0",2017,8,0
"2634","Dicots_sp","Pent1","7.3","Pent","1","0",2017,8,0
"2635","Dicots_sp","Pent1","7.1","Pent","1","0",2017,10,0
"2636","Dicots_sp","Pent1","7.2","Pent","1","0",2017,10,0
"2637","Dicots_sp","Pent1","7.3","Pent","1","0",2017,10,0
"2638","Dicots_sp","Pent1","7.1","Pent","1","0",2017,12,0
"2639","Dicots_sp","Pent1","7.2","Pent","1","0",2017,12,0
"2640","Dicots_sp","Pent1","7.3","Pent","1","0",2017,12,0
"2641","Dicots_sp","Pent1","7.1","Pent","1","0",2017,14,0
"2642","Dicots_sp","Pent1","7.2","Pent","1","0",2017,14,0
"2643","Dicots_sp","Pent1","7.3","Pent","1","0",2017,14,0
"2644","Dicots_sp","Pent1","7.1","Pent","1","0",2017,16,0
"2645","Dicots_sp","Pent1","7.2","Pent","1","0",2017,16,0
"2646","Dicots_sp","Pent1","7.3","Pent","1","0",2017,16,0
"2647","Dicots_sp","Pent1","7.1","Pent","1","0",2017,18,0
"2648","Dicots_sp","Pent1","7.2","Pent","1","0",2017,18,0
"2649","Dicots_sp","Pent1","7.3","Pent","1","0",2017,18,0
"2650","Dicots_sp","Pent1","7.1","Pent","1","0",2017,20,0
"2651","Dicots_sp","Pent1","7.2","Pent","1","0",2017,20,2.777777778
"2652","Dicots_sp","Pent1","7.3","Pent","1","0",2017,20,0
"2653","Dicots_sp","Pent2","1.1","Pent","1","0",2017,-1,0
"2654","Dicots_sp","Pent2","1.2","Pent","1","0",2017,-1,0
"2655","Dicots_sp","Pent2","1.3","Pent","1","0",2017,-1,0
"2656","Dicots_sp","Pent2","1.1","Pent","1","0",2017,1,0
"2657","Dicots_sp","Pent2","1.2","Pent","1","0",2017,1,0
"2658","Dicots_sp","Pent2","1.3","Pent","1","0",2017,1,0
"2659","Dicots_sp","Pent2","1.1","Pent","1","0",2017,2,0
"2660","Dicots_sp","Pent2","1.2","Pent","1","0",2017,2,0
"2661","Dicots_sp","Pent2","1.3","Pent","1","0",2017,2,0
"2662","Dicots_sp","Pent2","1.1","Pent","1","0",2017,4,0
"2663","Dicots_sp","Pent2","1.2","Pent","1","0",2017,4,0
"2664","Dicots_sp","Pent2","1.3","Pent","1","0",2017,4,0
"2665","Dicots_sp","Pent2","1.1","Pent","1","0",2017,6,0
"2666","Dicots_sp","Pent2","1.2","Pent","1","0",2017,6,0
"2667","Dicots_sp","Pent2","1.3","Pent","1","0",2017,6,0
"2668","Dicots_sp","Pent2","1.1","Pent","1","0",2017,8,0
"2669","Dicots_sp","Pent2","1.2","Pent","1","0",2017,8,0
"2670","Dicots_sp","Pent2","1.3","Pent","1","0",2017,8,0
"2671","Dicots_sp","Pent2","1.1","Pent","1","0",2017,10,0
"2672","Dicots_sp","Pent2","1.2","Pent","1","0",2017,10,0
"2673","Dicots_sp","Pent2","1.3","Pent","1","0",2017,10,0
"2674","Dicots_sp","Pent2","1.1","Pent","1","0",2017,12,0
"2675","Dicots_sp","Pent2","1.2","Pent","1","0",2017,12,0
"2676","Dicots_sp","Pent2","1.3","Pent","1","0",2017,12,0
"2677","Dicots_sp","Pent2","1.1","Pent","1","0",2017,14,0
"2678","Dicots_sp","Pent2","1.2","Pent","1","0",2017,14,0
"2679","Dicots_sp","Pent2","1.3","Pent","1","0",2017,14,0
"2680","Dicots_sp","Pent2","1.1","Pent","1","0",2017,16,0
"2681","Dicots_sp","Pent2","1.2","Pent","1","0",2017,16,0
"2682","Dicots_sp","Pent2","1.3","Pent","1","0",2017,16,0
"2683","Dicots_sp","Pent2","1.1","Pent","1","0",2017,18,0
"2684","Dicots_sp","Pent2","1.2","Pent","1","0",2017,18,0
"2685","Dicots_sp","Pent2","1.3","Pent","1","0",2017,18,0
"2686","Dicots_sp","Pent2","1.1","Pent","1","0",2017,20,0
"2687","Dicots_sp","Pent2","1.2","Pent","1","0",2017,20,0
"2688","Dicots_sp","Pent2","1.3","Pent","1","0",2017,20,0
"2689","Dicots_sp1","Cont1","6.1","Cont","0","0",2017,-1,0
"2690","Dicots_sp1","Cont1","6.2","Cont","0","0",2017,-1,0
"2691","Dicots_sp1","Cont1","6.3","Cont","0","0",2017,-1,0
"2692","Dicots_sp1","Cont1","6.1","Cont","0","0",2017,1,0
"2693","Dicots_sp1","Cont1","6.2","Cont","0","0",2017,1,0
"2694","Dicots_sp1","Cont1","6.3","Cont","0","0",2017,1,0
"2695","Dicots_sp1","Cont1","6.1","Cont","0","0",2017,2,0
"2696","Dicots_sp1","Cont1","6.2","Cont","0","0",2017,2,0
"2697","Dicots_sp1","Cont1","6.3","Cont","0","0",2017,2,0
"2698","Dicots_sp1","Cont1","6.1","Cont","0","0",2017,4,0
"2699","Dicots_sp1","Cont1","6.2","Cont","0","0",2017,4,0
"2700","Dicots_sp1","Cont1","6.3","Cont","0","0",2017,4,0
"2701","Dicots_sp1","Cont1","6.1","Cont","0","0",2017,6,0
"2702","Dicots_sp1","Cont1","6.2","Cont","0","0",2017,6,0
"2703","Dicots_sp1","Cont1","6.3","Cont","0","0",2017,6,0
"2704","Dicots_sp1","Cont1","6.1","Cont","0","0",2017,8,2.777777778
"2705","Dicots_sp1","Cont1","6.2","Cont","0","0",2017,8,0
"2706","Dicots_sp1","Cont1","6.3","Cont","0","0",2017,8,0
"2707","Dicots_sp1","Cont1","6.1","Cont","0","0",2017,10,0
"2708","Dicots_sp1","Cont1","6.2","Cont","0","0",2017,10,0
"2709","Dicots_sp1","Cont1","6.3","Cont","0","0",2017,10,0
"2710","Dicots_sp1","Cont1","6.1","Cont","0","0",2017,12,0
"2711","Dicots_sp1","Cont1","6.2","Cont","0","0",2017,12,0
"2712","Dicots_sp1","Cont1","6.3","Cont","0","0",2017,12,0
"2713","Dicots_sp1","Cont1","6.1","Cont","0","0",2017,14,0
"2714","Dicots_sp1","Cont1","6.2","Cont","0","0",2017,14,0
"2715","Dicots_sp1","Cont1","6.3","Cont","0","0",2017,14,0
"2716","Dicots_sp1","Cont1","6.1","Cont","0","0",2017,16,0
"2717","Dicots_sp1","Cont1","6.2","Cont","0","0",2017,16,0
"2718","Dicots_sp1","Cont1","6.3","Cont","0","0",2017,16,0
"2719","Dicots_sp1","Cont1","6.1","Cont","0","0",2017,18,0
"2720","Dicots_sp1","Cont1","6.2","Cont","0","0",2017,18,0
"2721","Dicots_sp1","Cont1","6.3","Cont","0","0",2017,18,0
"2722","Dicots_sp1","Cont1","6.1","Cont","0","0",2017,20,0
"2723","Dicots_sp1","Cont1","6.2","Cont","0","0",2017,20,0
"2724","Dicots_sp1","Cont1","6.3","Cont","0","0",2017,20,0
"2725","Dicots_sp1","Cont2","4.1","Cont","0","0",2017,-1,0
"2726","Dicots_sp1","Cont2","4.2","Cont","0","0",2017,-1,0
"2727","Dicots_sp1","Cont2","4.3","Cont","0","0",2017,-1,0
"2728","Dicots_sp1","Cont2","4.1","Cont","0","0",2017,1,0
"2729","Dicots_sp1","Cont2","4.2","Cont","0","0",2017,1,0
"2730","Dicots_sp1","Cont2","4.3","Cont","0","0",2017,1,0
"2731","Dicots_sp1","Cont2","4.1","Cont","0","0",2017,2,0
"2732","Dicots_sp1","Cont2","4.2","Cont","0","0",2017,2,0
"2733","Dicots_sp1","Cont2","4.3","Cont","0","0",2017,2,0
"2734","Dicots_sp1","Cont2","4.1","Cont","0","0",2017,4,0
"2735","Dicots_sp1","Cont2","4.2","Cont","0","0",2017,4,0
"2736","Dicots_sp1","Cont2","4.3","Cont","0","0",2017,4,0
"2737","Dicots_sp1","Cont2","4.1","Cont","0","0",2017,6,0
"2738","Dicots_sp1","Cont2","4.2","Cont","0","0",2017,6,0
"2739","Dicots_sp1","Cont2","4.3","Cont","0","0",2017,6,0
"2740","Dicots_sp1","Cont2","4.1","Cont","0","0",2017,8,0
"2741","Dicots_sp1","Cont2","4.2","Cont","0","0",2017,8,0
"2742","Dicots_sp1","Cont2","4.3","Cont","0","0",2017,8,0
"2743","Dicots_sp1","Cont2","4.1","Cont","0","0",2017,10,0
"2744","Dicots_sp1","Cont2","4.2","Cont","0","0",2017,10,0
"2745","Dicots_sp1","Cont2","4.3","Cont","0","0",2017,10,0
"2746","Dicots_sp1","Cont2","4.1","Cont","0","0",2017,12,0
"2747","Dicots_sp1","Cont2","4.2","Cont","0","0",2017,12,0
"2748","Dicots_sp1","Cont2","4.3","Cont","0","0",2017,12,0
"2749","Dicots_sp1","Cont2","4.1","Cont","0","0",2017,14,0
"2750","Dicots_sp1","Cont2","4.2","Cont","0","0",2017,14,0
"2751","Dicots_sp1","Cont2","4.3","Cont","0","0",2017,14,0
"2752","Dicots_sp1","Cont2","4.1","Cont","0","0",2017,16,0
"2753","Dicots_sp1","Cont2","4.2","Cont","0","0",2017,16,0
"2754","Dicots_sp1","Cont2","4.3","Cont","0","0",2017,16,0
"2755","Dicots_sp1","Cont2","4.1","Cont","0","0",2017,18,0
"2756","Dicots_sp1","Cont2","4.2","Cont","0","0",2017,18,0
"2757","Dicots_sp1","Cont2","4.3","Cont","0","0",2017,18,0
"2758","Dicots_sp1","Cont2","4.1","Cont","0","0",2017,20,0
"2759","Dicots_sp1","Cont2","4.2","Cont","0","0",2017,20,0
"2760","Dicots_sp1","Cont2","4.3","Cont","0","0",2017,20,0
"2761","Dicots_sp1","Fipro1","5.1","Fipro","0","1",2017,-1,0
"2762","Dicots_sp1","Fipro1","5.2","Fipro","0","1",2017,-1,0
"2763","Dicots_sp1","Fipro1","5.3","Fipro","0","1",2017,-1,0
"2764","Dicots_sp1","Fipro1","5.1","Fipro","0","1",2017,1,0
"2765","Dicots_sp1","Fipro1","5.2","Fipro","0","1",2017,1,0
"2766","Dicots_sp1","Fipro1","5.3","Fipro","0","1",2017,1,0
"2767","Dicots_sp1","Fipro1","5.1","Fipro","0","1",2017,2,0
"2768","Dicots_sp1","Fipro1","5.2","Fipro","0","1",2017,2,0
"2769","Dicots_sp1","Fipro1","5.3","Fipro","0","1",2017,2,0
"2770","Dicots_sp1","Fipro1","5.1","Fipro","0","1",2017,4,0
"2771","Dicots_sp1","Fipro1","5.2","Fipro","0","1",2017,4,0
"2772","Dicots_sp1","Fipro1","5.3","Fipro","0","1",2017,4,0
"2773","Dicots_sp1","Fipro1","5.1","Fipro","0","1",2017,6,0
"2774","Dicots_sp1","Fipro1","5.2","Fipro","0","1",2017,6,0
"2775","Dicots_sp1","Fipro1","5.3","Fipro","0","1",2017,6,0
"2776","Dicots_sp1","Fipro1","5.1","Fipro","0","1",2017,8,0
"2777","Dicots_sp1","Fipro1","5.2","Fipro","0","1",2017,8,0
"2778","Dicots_sp1","Fipro1","5.3","Fipro","0","1",2017,8,0
"2779","Dicots_sp1","Fipro1","5.1","Fipro","0","1",2017,10,0
"2780","Dicots_sp1","Fipro1","5.2","Fipro","0","1",2017,10,0
"2781","Dicots_sp1","Fipro1","5.3","Fipro","0","1",2017,10,0
"2782","Dicots_sp1","Fipro1","5.1","Fipro","0","1",2017,12,0
"2783","Dicots_sp1","Fipro1","5.2","Fipro","0","1",2017,12,0
"2784","Dicots_sp1","Fipro1","5.3","Fipro","0","1",2017,12,0
"2785","Dicots_sp1","Fipro1","5.1","Fipro","0","1",2017,14,0
"2786","Dicots_sp1","Fipro1","5.2","Fipro","0","1",2017,14,0
"2787","Dicots_sp1","Fipro1","5.3","Fipro","0","1",2017,14,0
"2788","Dicots_sp1","Fipro1","5.1","Fipro","0","1",2017,16,0
"2789","Dicots_sp1","Fipro1","5.2","Fipro","0","1",2017,16,0
"2790","Dicots_sp1","Fipro1","5.3","Fipro","0","1",2017,16,0
"2791","Dicots_sp1","Fipro1","5.1","Fipro","0","1",2017,18,0
"2792","Dicots_sp1","Fipro1","5.2","Fipro","0","1",2017,18,0
"2793","Dicots_sp1","Fipro1","5.3","Fipro","0","1",2017,18,0
"2794","Dicots_sp1","Fipro1","5.1","Fipro","0","1",2017,20,0
"2795","Dicots_sp1","Fipro1","5.2","Fipro","0","1",2017,20,0
"2796","Dicots_sp1","Fipro1","5.3","Fipro","0","1",2017,20,0
"2797","Dicots_sp1","Fipro2","3.1","Fipro","0","1",2017,-1,0
"2798","Dicots_sp1","Fipro2","3.2","Fipro","0","1",2017,-1,0
"2799","Dicots_sp1","Fipro2","3.3","Fipro","0","1",2017,-1,0
"2800","Dicots_sp1","Fipro2","3.1","Fipro","0","1",2017,1,0
"2801","Dicots_sp1","Fipro2","3.2","Fipro","0","1",2017,1,0
"2802","Dicots_sp1","Fipro2","3.3","Fipro","0","1",2017,1,0
"2803","Dicots_sp1","Fipro2","3.1","Fipro","0","1",2017,2,0
"2804","Dicots_sp1","Fipro2","3.2","Fipro","0","1",2017,2,0
"2805","Dicots_sp1","Fipro2","3.3","Fipro","0","1",2017,2,0
"2806","Dicots_sp1","Fipro2","3.1","Fipro","0","1",2017,4,0
"2807","Dicots_sp1","Fipro2","3.2","Fipro","0","1",2017,4,0
"2808","Dicots_sp1","Fipro2","3.3","Fipro","0","1",2017,4,0
"2809","Dicots_sp1","Fipro2","3.1","Fipro","0","1",2017,6,0
"2810","Dicots_sp1","Fipro2","3.2","Fipro","0","1",2017,6,0
"2811","Dicots_sp1","Fipro2","3.3","Fipro","0","1",2017,6,0
"2812","Dicots_sp1","Fipro2","3.1","Fipro","0","1",2017,8,0
"2813","Dicots_sp1","Fipro2","3.2","Fipro","0","1",2017,8,0
"2814","Dicots_sp1","Fipro2","3.3","Fipro","0","1",2017,8,0
"2815","Dicots_sp1","Fipro2","3.1","Fipro","0","1",2017,10,0
"2816","Dicots_sp1","Fipro2","3.2","Fipro","0","1",2017,10,0
"2817","Dicots_sp1","Fipro2","3.3","Fipro","0","1",2017,10,0
"2818","Dicots_sp1","Fipro2","3.1","Fipro","0","1",2017,12,0
"2819","Dicots_sp1","Fipro2","3.2","Fipro","0","1",2017,12,0
"2820","Dicots_sp1","Fipro2","3.3","Fipro","0","1",2017,12,0
"2821","Dicots_sp1","Fipro2","3.1","Fipro","0","1",2017,14,0
"2822","Dicots_sp1","Fipro2","3.2","Fipro","0","1",2017,14,0
"2823","Dicots_sp1","Fipro2","3.3","Fipro","0","1",2017,14,0
"2824","Dicots_sp1","Fipro2","3.1","Fipro","0","1",2017,16,0
"2825","Dicots_sp1","Fipro2","3.2","Fipro","0","1",2017,16,0
"2826","Dicots_sp1","Fipro2","3.3","Fipro","0","1",2017,16,0
"2827","Dicots_sp1","Fipro2","3.1","Fipro","0","1",2017,18,0
"2828","Dicots_sp1","Fipro2","3.2","Fipro","0","1",2017,18,0
"2829","Dicots_sp1","Fipro2","3.3","Fipro","0","1",2017,18,0
"2830","Dicots_sp1","Fipro2","3.1","Fipro","0","1",2017,20,0
"2831","Dicots_sp1","Fipro2","3.2","Fipro","0","1",2017,20,0
"2832","Dicots_sp1","Fipro2","3.3","Fipro","0","1",2017,20,0
"2833","Dicots_sp1","Joint1","8.1","Joint","1","1",2017,-1,0
"2834","Dicots_sp1","Joint1","8.2","Joint","1","1",2017,-1,0
"2835","Dicots_sp1","Joint1","8.3","Joint","1","1",2017,-1,0
"2836","Dicots_sp1","Joint1","8.1","Joint","1","1",2017,1,0
"2837","Dicots_sp1","Joint1","8.2","Joint","1","1",2017,1,0
"2838","Dicots_sp1","Joint1","8.3","Joint","1","1",2017,1,0
"2839","Dicots_sp1","Joint1","8.1","Joint","1","1",2017,2,0
"2840","Dicots_sp1","Joint1","8.2","Joint","1","1",2017,2,0
"2841","Dicots_sp1","Joint1","8.3","Joint","1","1",2017,2,0
"2842","Dicots_sp1","Joint1","8.1","Joint","1","1",2017,4,0
"2843","Dicots_sp1","Joint1","8.2","Joint","1","1",2017,4,0
"2844","Dicots_sp1","Joint1","8.3","Joint","1","1",2017,4,0
"2845","Dicots_sp1","Joint1","8.1","Joint","1","1",2017,6,0
"2846","Dicots_sp1","Joint1","8.2","Joint","1","1",2017,6,0
"2847","Dicots_sp1","Joint1","8.3","Joint","1","1",2017,6,0
"2848","Dicots_sp1","Joint1","8.1","Joint","1","1",2017,8,0
"2849","Dicots_sp1","Joint1","8.2","Joint","1","1",2017,8,0
"2850","Dicots_sp1","Joint1","8.3","Joint","1","1",2017,8,0
"2851","Dicots_sp1","Joint1","8.1","Joint","1","1",2017,10,0
"2852","Dicots_sp1","Joint1","8.2","Joint","1","1",2017,10,0
"2853","Dicots_sp1","Joint1","8.3","Joint","1","1",2017,10,0
"2854","Dicots_sp1","Joint1","8.1","Joint","1","1",2017,12,0
"2855","Dicots_sp1","Joint1","8.2","Joint","1","1",2017,12,0
"2856","Dicots_sp1","Joint1","8.3","Joint","1","1",2017,12,0
"2857","Dicots_sp1","Joint1","8.1","Joint","1","1",2017,14,0
"2858","Dicots_sp1","Joint1","8.2","Joint","1","1",2017,14,0
"2859","Dicots_sp1","Joint1","8.3","Joint","1","1",2017,14,0
"2860","Dicots_sp1","Joint1","8.1","Joint","1","1",2017,16,0
"2861","Dicots_sp1","Joint1","8.2","Joint","1","1",2017,16,0
"2862","Dicots_sp1","Joint1","8.3","Joint","1","1",2017,16,0
"2863","Dicots_sp1","Joint1","8.1","Joint","1","1",2017,18,0
"2864","Dicots_sp1","Joint1","8.2","Joint","1","1",2017,18,0
"2865","Dicots_sp1","Joint1","8.3","Joint","1","1",2017,18,0
"2866","Dicots_sp1","Joint1","8.1","Joint","1","1",2017,20,0
"2867","Dicots_sp1","Joint1","8.2","Joint","1","1",2017,20,0
"2868","Dicots_sp1","Joint1","8.3","Joint","1","1",2017,20,0
"2869","Dicots_sp1","Joint2","2.1","Joint","1","1",2017,-1,0
"2870","Dicots_sp1","Joint2","2.2","Joint","1","1",2017,-1,0
"2871","Dicots_sp1","Joint2","2.3","Joint","1","1",2017,-1,0
"2872","Dicots_sp1","Joint2","2.1","Joint","1","1",2017,1,0
"2873","Dicots_sp1","Joint2","2.2","Joint","1","1",2017,1,0
"2874","Dicots_sp1","Joint2","2.3","Joint","1","1",2017,1,0
"2875","Dicots_sp1","Joint2","2.1","Joint","1","1",2017,2,0
"2876","Dicots_sp1","Joint2","2.2","Joint","1","1",2017,2,0
"2877","Dicots_sp1","Joint2","2.3","Joint","1","1",2017,2,0
"2878","Dicots_sp1","Joint2","2.1","Joint","1","1",2017,4,0
"2879","Dicots_sp1","Joint2","2.2","Joint","1","1",2017,4,0
"2880","Dicots_sp1","Joint2","2.3","Joint","1","1",2017,4,0
"2881","Dicots_sp1","Joint2","2.1","Joint","1","1",2017,6,0
"2882","Dicots_sp1","Joint2","2.2","Joint","1","1",2017,6,0
